CustomerID,total_spend,number_of_orders,average_order_value,recency_days,customer_lifetime_days,purchase_frequency,unique_products,R_score,F_score,M_score,RFM_score,segment
15014.0,260.17,2,130.085,42,175,0.011363636363636364,29,3,3,2,8,Potential Loyal Customers
15016.0,170.04,1,170.04,172,172,0.005780346820809248,20,2,1,1,4,Lost Customers
15017.0,125.58,1,125.58,33,33,0.029411764705882353,20,3,1,1,5,At Risk
15018.0,496.21000000000004,3,165.40333333333334,38,367,0.008152173913043478,30,3,3,3,9,Potential Loyal Customers
15019.0,266.0,1,266.0,266,266,0.003745318352059925,64,1,1,2,4,Lost Customers
15021.0,1914.82,9,212.75777777777776,8,366,0.02452316076294278,287,5,5,4,14,Champions
15022.0,905.04,4,226.26,11,46,0.0851063829787234,96,5,4,3,12,Loyal Customers
15023.0,6802.76,11,618.4327272727273,2,368,0.02981029810298103,347,5,5,5,15,Champions
15024.0,1661.33,10,166.13299999999998,9,366,0.027247956403269755,105,5,5,4,14,Champions
15025.0,377.01,1,377.01,32,32,0.030303030303030304,66,4,1,2,7,Potential Loyal Customers
15026.0,469.0,3,156.33333333333334,79,276,0.010830324909747292,57,2,3,2,7,Potential Loyal Customers
15027.0,1066.1499999999999,4,266.53749999999997,30,237,0.01680672268907563,30,4,4,4,12,Loyal Customers
15028.0,627.13,4,156.7825,7,368,0.01084010840108401,35,5,4,3,12,Loyal Customers
15030.0,518.28,2,259.14,71,267,0.007462686567164179,7,3,3,3,9,Potential Loyal Customers
15031.0,668.14,4,167.035,3,281,0.014184397163120567,74,5,4,3,12,Loyal Customers
15032.0,4959.1,3,1653.0333333333335,255,365,0.00819672131147541,29,1,3,5,9,Potential Loyal Customers
15033.0,2586.67,10,258.66700000000003,4,328,0.030395136778115502,315,5,5,5,15,Champions
15034.0,4308.61,8,538.57625,15,353,0.022598870056497175,299,4,5,5,14,Champions
15035.0,252.73000000000002,1,252.73000000000002,89,89,0.011111111111111112,26,2,1,2,5,At Risk
15036.0,465.55,3,155.18333333333334,71,179,0.016666666666666666,107,3,3,2,8,Potential Loyal Customers
15038.0,705.49,6,117.58166666666666,58,369,0.016216216216216217,105,3,5,3,11,Loyal Customers
15039.0,19914.44,47,423.7114893617021,9,368,0.12737127371273713,408,5,5,5,15,Champions
15041.0,180.35,1,180.35,169,169,0.0058823529411764705,66,2,1,1,4,Lost Customers
15042.0,135.93,1,135.93,198,198,0.005025125628140704,5,1,1,1,3,Lost Customers
15043.0,537.0,1,537.0,30,30,0.03225806451612903,3,4,1,3,8,Potential Loyal Customers
15044.0,7700.2300000000005,17,452.954705882353,18,361,0.04696132596685083,233,4,5,5,14,Champions
15045.0,735.66,2,367.83,151,257,0.007751937984496124,11,2,3,3,8,Potential Loyal Customers
15046.0,5213.7699999999995,15,347.58466666666664,8,337,0.04437869822485207,147,5,5,5,15,Champions
15047.0,343.62,1,343.62,269,269,0.003703703703703704,22,1,1,2,4,Lost Customers
15048.0,384.05,4,96.0125,64,368,0.01084010840108401,86,3,4,2,9,Potential Loyal Customers
15049.0,121.17000000000002,1,121.17000000000002,273,273,0.0036496350364963502,3,1,1,1,3,Lost Customers
15050.0,1782.09,3,594.03,24,70,0.04225352112676056,68,4,3,4,11,Loyal Customers
15051.0,1391.61,3,463.86999999999995,22,149,0.02,130,4,3,4,11,Loyal Customers
15052.0,215.78,1,215.78,318,318,0.003134796238244514,27,1,1,1,3,Lost Customers
15053.0,697.79,3,232.59666666666666,4,281,0.010638297872340425,49,5,3,3,11,Loyal Customers
15054.0,302.1,2,151.05,11,39,0.05,105,5,3,2,10,Loyal Customers
15057.0,1489.5,2,744.75,274,315,0.006329113924050633,25,1,3,4,8,Potential Loyal Customers
15058.0,2124.9900000000002,11,193.18090909090913,24,311,0.035256410256410256,199,4,5,5,14,Champions
15059.0,1337.72,9,148.63555555555556,40,334,0.026865671641791045,161,3,5,4,12,Loyal Customers
15060.0,303.09,4,75.7725,7,8,0.4444444444444444,81,5,4,2,11,Loyal Customers
15061.0,54534.14,48,1136.1279166666666,3,371,0.12903225806451613,70,5,5,5,15,Champions
15062.0,987.86,4,246.965,70,358,0.011142061281337047,47,3,4,4,11,Loyal Customers
15063.0,370.79999999999995,1,370.79999999999995,212,212,0.004694835680751174,5,1,1,2,4,Lost Customers
15065.0,3158.13,4,789.5325,37,290,0.013745704467353952,148,3,4,5,12,Loyal Customers
15066.0,893.59,1,893.59,52,52,0.018867924528301886,42,3,1,3,7,Potential Loyal Customers
15067.0,1744.76,3,581.5866666666667,77,282,0.01060070671378092,82,2,3,4,9,Potential Loyal Customers
15068.0,553.36,2,276.68,45,255,0.0078125,96,3,3,3,9,Potential Loyal Customers
15069.0,1109.53,1,1109.53,178,178,0.00558659217877095,70,2,1,4,7,Potential Loyal Customers
15070.0,106.2,1,106.2,372,372,0.002680965147453083,1,1,1,1,3,Lost Customers
15071.0,982.07,2,491.035,93,275,0.007246376811594203,25,2,3,4,9,Potential Loyal Customers
15073.0,1043.41,3,347.80333333333334,9,186,0.016042780748663103,31,5,3,4,12,Loyal Customers
15074.0,748.87,1,748.87,104,104,0.009523809523809525,41,2,1,3,6,At Risk
15075.0,773.03,1,773.03,77,77,0.01282051282051282,27,2,1,3,6,At Risk
15076.0,880.85,1,880.85,172,172,0.005780346820809248,49,2,1,3,6,At Risk
15078.0,9743.11,32,304.4721875,6,368,0.08672086720867209,97,5,5,5,15,Champions
15079.0,895.61,4,223.9025,212,365,0.01092896174863388,46,1,4,3,8,Potential Loyal Customers
15081.0,504.8,5,100.96000000000001,21,366,0.013623978201634877,26,4,4,3,11,Loyal Customers
15083.0,88.2,1,88.2,256,256,0.0038910505836575876,5,1,1,1,3,Lost Customers
15087.0,306.94,1,306.94,281,281,0.0035460992907801418,15,1,1,2,4,Lost Customers
15088.0,1160.07,2,580.035,20,66,0.029850746268656716,53,4,3,4,11,Loyal Customers
15089.0,2420.84,6,403.47333333333336,9,127,0.046875,139,5,5,5,15,Champions
15090.0,381.32,1,381.32,307,307,0.003246753246753247,23,1,1,2,4,Lost Customers
15091.0,480.71,1,480.71,67,67,0.014705882352941176,30,3,1,2,6,At Risk
15092.0,457.81,2,228.905,214,283,0.007042253521126761,23,1,3,2,6,At Risk
15093.0,4597.02,6,766.1700000000001,17,371,0.016129032258064516,52,4,5,5,14,Champions
15095.0,1370.6,4,342.65,103,202,0.019704433497536946,30,2,4,4,10,Loyal Customers
15096.0,219.39000000000001,1,219.39000000000001,42,42,0.023255813953488372,11,3,1,1,5,At Risk
15097.0,248.08,1,248.08,3,3,0.25,25,5,1,1,7,Potential Loyal Customers
15098.0,39916.5,3,13305.5,181,181,0.016483516483516484,1,1,3,5,9,Potential Loyal Customers
15099.0,410.48,1,410.48,83,83,0.011904761904761904,23,2,1,2,5,At Risk
15100.0,876.0,3,292.0,333,373,0.008021390374331552,1,1,3,3,7,Potential Loyal Customers
15101.0,317.53,2,158.765,8,358,0.005571030640668524,8,5,3,2,10,Loyal Customers
15103.0,703.36,2,351.68,30,85,0.023255813953488372,35,4,3,3,10,Loyal Customers
15104.0,1027.44,2,513.72,196,281,0.0070921985815602835,66,1,3,4,8,Potential Loyal Customers
15105.0,2298.93,7,328.4185714285714,17,134,0.05185185185185185,90,4,5,5,14,Champions
15106.0,1422.52,5,284.504,17,268,0.01858736059479554,90,4,4,4,12,Loyal Customers
15107.0,319.5,6,53.25,310,371,0.016129032258064516,12,1,5,2,8,Potential Loyal Customers
15108.0,1300.25,4,325.0625,141,227,0.017543859649122806,50,2,4,4,10,Loyal Customers
15109.0,484.95,1,484.95,245,245,0.0040650406504065045,28,1,1,2,4,Lost Customers
15110.0,996.1,4,249.025,23,318,0.012539184952978056,17,4,4,4,12,Loyal Customers
15111.0,1567.48,3,522.4933333333333,28,372,0.00804289544235925,70,4,3,4,11,Loyal Customers
15113.0,3609.33,3,1203.11,9,53,0.05555555555555555,77,5,3,5,13,Champions
15114.0,2760.56,10,276.056,29,301,0.033112582781456956,136,4,5,5,14,Champions
15115.0,340.11,1,340.11,17,17,0.05555555555555555,21,4,1,2,7,Potential Loyal Customers
15116.0,1352.75,4,338.1875,17,204,0.01951219512195122,37,4,4,4,12,Loyal Customers
15117.0,1551.78,5,310.356,14,215,0.023148148148148147,63,4,4,4,12,Loyal Customers
15118.0,244.8,1,244.8,133,133,0.007462686567164179,1,2,1,1,4,Lost Customers
15119.0,266.4,1,266.4,245,245,0.0040650406504065045,14,1,1,2,4,Lost Customers
15120.0,358.82,1,358.82,133,133,0.007462686567164179,21,2,1,2,5,At Risk
15121.0,457.72,2,228.86,49,288,0.006920415224913495,28,3,3,2,8,Potential Loyal Customers
15122.0,1633.78,3,544.5933333333334,113,297,0.010067114093959731,65,2,3,4,9,Potential Loyal Customers
15123.0,2199.31,2,1099.655,6,205,0.009708737864077669,93,5,3,5,13,Champions
15124.0,184.19,2,92.095,22,191,0.010416666666666666,14,4,3,1,8,Potential Loyal Customers
15125.0,11528.48,15,768.5653333333333,24,270,0.055350553505535055,102,4,5,5,14,Champions
15127.0,406.53,1,406.53,65,65,0.015151515151515152,16,3,1,2,6,At Risk
15128.0,1471.0,4,367.75,59,219,0.01818181818181818,74,3,4,4,11,Loyal Customers
15129.0,3447.4,11,313.40000000000003,49,291,0.03767123287671233,54,3,5,5,13,Champions
15130.0,330.11,1,330.11,169,169,0.0058823529411764705,22,2,1,2,5,At Risk
15132.0,977.9300000000001,5,195.586,17,262,0.019011406844106463,49,4,4,4,12,Loyal Customers
15133.0,982.42,3,327.4733333333333,127,301,0.009933774834437087,27,2,3,4,9,Potential Loyal Customers
15134.0,1387.99,8,173.49875,14,240,0.03319502074688797,44,4,5,4,13,Champions
15135.0,139.05,1,139.05,238,238,0.0041841004184100415,9,1,1,1,3,Lost Customers
15136.0,1286.7,4,321.675,2,95,0.041666666666666664,61,5,4,4,13,Champions
15139.0,178.96,2,89.48,239,336,0.005934718100890208,13,1,3,1,5,At Risk
15140.0,2354.25,7,336.32142857142856,51,263,0.026515151515151516,74,3,5,5,13,Champions
15142.0,498.74,1,498.74,45,45,0.021739130434782608,26,3,1,3,7,Potential Loyal Customers
15143.0,259.45,1,259.45,225,225,0.004424778761061947,14,1,1,2,4,Lost Customers
15144.0,6580.44,17,387.0847058823529,7,311,0.05448717948717949,132,5,5,5,15,Champions
15145.0,1194.73,4,298.6825,3,247,0.016129032258064516,54,5,4,4,13,Champions
15146.0,1327.16,2,663.58,164,290,0.006872852233676976,90,2,3,4,9,Potential Loyal Customers
15147.0,623.5,1,623.5,239,239,0.004166666666666667,28,1,1,3,5,At Risk
15148.0,301.29,1,301.29,10,10,0.09090909090909091,20,5,1,2,8,Potential Loyal Customers
15149.0,520.8000000000001,1,520.8000000000001,133,133,0.007462686567164179,23,2,1,3,6,At Risk
15150.0,5314.47,10,531.447,16,268,0.03717472118959108,282,4,5,5,14,Champions
15152.0,4745.69,13,365.0530769230769,9,186,0.06951871657754011,196,5,5,5,15,Champions
15153.0,329.25,1,329.25,30,30,0.03225806451612903,22,4,1,2,7,Potential Loyal Customers
15154.0,296.42,1,296.42,74,74,0.013333333333333334,66,2,1,2,5,At Risk
15156.0,961.49,3,320.49666666666667,0,33,0.08823529411764706,51,5,3,4,12,Loyal Customers
15157.0,1936.07,3,645.3566666666667,3,357,0.008379888268156424,125,5,3,4,12,Loyal Customers
15158.0,401.40000000000003,1,401.40000000000003,44,44,0.022222222222222223,7,3,1,2,6,At Risk
15159.0,18641.010000000002,30,621.3670000000001,1,360,0.08310249307479224,363,5,5,5,15,Champions
15160.0,158.16,1,158.16,356,356,0.0028011204481792717,4,1,1,1,3,Lost Customers
15163.0,304.47,2,152.235,17,191,0.010416666666666666,29,4,3,2,9,Potential Loyal Customers
15164.0,843.05,3,281.01666666666665,68,338,0.008849557522123894,79,3,3,3,9,Potential Loyal Customers
15165.0,487.75,1,487.75,372,372,0.002680965147453083,27,1,1,2,4,Lost Customers
15167.0,163.0,1,163.0,320,320,0.003115264797507788,39,1,1,1,3,Lost Customers
15168.0,106.56,1,106.56,25,25,0.038461538461538464,5,4,1,1,6,At Risk
15171.0,1289.5,1,1289.5,330,330,0.0030211480362537764,5,1,1,4,6,At Risk
15172.0,1624.05,5,324.81,8,236,0.02109704641350211,106,5,4,4,13,Champions
15174.0,135.75,1,135.75,322,322,0.0030959752321981426,11,1,1,1,3,Lost Customers
15175.0,224.14,1,224.14,71,71,0.013888888888888888,23,3,1,1,5,At Risk
15178.0,40.5,1,40.5,259,259,0.0038461538461538464,3,1,1,1,3,Lost Customers
15179.0,2206.95,5,441.39,17,318,0.01567398119122257,91,4,4,5,13,Champions
15180.0,87.5,1,87.5,366,366,0.0027247956403269754,6,1,1,1,3,Lost Customers
15181.0,689.4799999999999,3,229.82666666666663,65,269,0.011111111111111112,11,3,3,3,9,Potential Loyal Customers
15182.0,622.85,2,311.425,153,268,0.007434944237918215,24,2,3,3,8,Potential Loyal Customers
15184.0,406.76,2,203.38,28,190,0.010471204188481676,59,4,3,2,9,Potential Loyal Customers
15185.0,310.62,1,310.62,69,69,0.014285714285714285,21,3,1,2,6,At Risk
15186.0,411.41,2,205.705,13,167,0.011904761904761904,17,4,3,2,9,Potential Loyal Customers
15187.0,4777.18,16,298.57375,1,211,0.07547169811320754,61,5,5,5,15,Champions
15189.0,16225.39,41,395.74121951219513,0,332,0.12312312312312312,80,5,5,5,15,Champions
15192.0,1044.32,3,348.1066666666666,119,364,0.00821917808219178,36,2,3,4,9,Potential Loyal Customers
15193.0,499.32,1,499.32,60,60,0.01639344262295082,19,3,1,3,7,Potential Loyal Customers
15194.0,7616.53,15,507.76866666666666,2,367,0.04076086956521739,209,5,5,5,15,Champions
15195.0,3861.0,1,3861.0,2,2,0.3333333333333333,1,5,1,5,11,Loyal Customers
15197.0,1079.6100000000001,3,359.87000000000006,10,357,0.008379888268156424,30,5,3,4,12,Loyal Customers
15198.0,193.64,2,96.82,91,123,0.016129032258064516,10,2,3,1,6,At Risk
15199.0,1268.7,4,317.175,58,307,0.012987012987012988,5,3,4,4,11,Loyal Customers
15201.0,1236.54,5,247.308,86,246,0.020242914979757085,35,2,4,4,10,Loyal Customers
15203.0,1827.8,6,304.6333333333333,25,311,0.019230769230769232,82,4,5,4,13,Champions
15204.0,316.58,1,316.58,356,356,0.0028011204481792717,9,1,1,2,4,Lost Customers
15205.0,653.24,2,326.62,84,126,0.015748031496062992,37,2,3,3,8,Potential Loyal Customers
15206.0,420.29999999999995,4,105.07499999999999,9,275,0.014492753623188406,3,5,4,2,11,Loyal Customers
15208.0,870.12,5,174.024,0,352,0.014164305949008499,25,5,4,3,12,Loyal Customers
15210.0,331.18,1,331.18,224,224,0.0044444444444444444,20,1,1,2,4,Lost Customers
15211.0,894.4100000000001,2,447.20500000000004,59,364,0.005479452054794521,52,3,3,3,9,Potential Loyal Customers
15212.0,101.8,1,101.8,240,240,0.004149377593360996,5,1,1,1,3,Lost Customers
15213.0,328.35,2,164.175,318,329,0.006060606060606061,22,1,3,2,6,At Risk
15214.0,1661.44,8,207.68,1,242,0.03292181069958848,109,5,5,4,14,Champions
15215.0,734.94,3,244.98000000000002,46,96,0.030927835051546393,33,3,3,3,9,Potential Loyal Customers
15216.0,96.6,1,96.6,87,87,0.011363636363636364,2,2,1,1,4,Lost Customers
15218.0,5756.89,11,523.3536363636364,10,318,0.034482758620689655,77,5,5,5,15,Champions
15219.0,305.75,1,305.75,175,175,0.005681818181818182,9,2,1,2,5,At Risk
15220.0,1778.96,6,296.49333333333334,51,280,0.021352313167259787,110,3,5,4,12,Loyal Customers
15221.0,403.25,1,403.25,365,365,0.00273224043715847,5,1,1,2,4,Lost Customers
15222.0,585.0,1,585.0,318,318,0.003134796238244514,5,1,1,3,5,At Risk
15223.0,755.75,2,377.875,225,249,0.008,14,1,3,3,7,Potential Loyal Customers
15224.0,322.08,2,161.04,357,362,0.005509641873278237,13,1,3,2,6,At Risk
15225.0,409.40000000000003,1,409.40000000000003,233,233,0.004273504273504274,23,1,1,2,4,Lost Customers
15226.0,154.41,1,154.41,310,310,0.003215434083601286,8,1,1,1,3,Lost Customers
15227.0,1219.4,5,243.88000000000002,36,316,0.015772870662460567,43,3,4,4,11,Loyal Customers
15228.0,3386.71,4,846.6775,65,294,0.013559322033898305,110,3,4,5,12,Loyal Customers
15230.0,429.6,2,214.8,238,240,0.008298755186721992,23,1,3,2,6,At Risk
15232.0,612.06,2,306.03,112,140,0.014184397163120567,26,2,3,3,8,Potential Loyal Customers
15234.0,197.0,1,197.0,276,276,0.0036101083032490976,14,1,1,1,3,Lost Customers
15235.0,2247.51,12,187.29250000000002,217,372,0.032171581769437,132,1,5,5,11,Loyal Customers
15236.0,321.05,1,321.05,298,298,0.0033444816053511705,15,1,1,2,4,Lost Customers
15237.0,1412.32,4,353.08,1,226,0.01762114537444934,94,5,4,4,13,Champions
15238.0,1071.99,3,357.33,28,183,0.016304347826086956,49,4,3,4,11,Loyal Customers
15239.0,780.59,2,390.295,9,78,0.02531645569620253,48,5,3,3,11,Loyal Customers
15240.0,1706.57,5,341.31399999999996,44,311,0.016025641025641024,58,3,4,4,11,Loyal Customers
15241.0,1756.44,8,219.555,66,283,0.028169014084507043,82,3,5,4,12,Loyal Customers
15243.0,316.68,1,316.68,73,73,0.013513513513513514,22,2,1,2,5,At Risk
15244.0,631.57,2,315.785,64,247,0.008064516129032258,31,3,3,3,9,Potential Loyal Customers
15245.0,2515.84,3,838.6133333333333,133,260,0.011494252873563218,55,2,3,5,10,Loyal Customers
15246.0,514.15,2,257.075,237,358,0.005571030640668524,32,1,3,3,7,Potential Loyal Customers
15247.0,356.0,1,356.0,121,121,0.00819672131147541,6,2,1,2,5,At Risk
15249.0,6688.46,13,514.496923076923,31,256,0.05058365758754864,211,4,5,5,14,Champions
15251.0,10484.99,11,953.180909090909,8,241,0.045454545454545456,97,5,5,5,15,Champions
15252.0,740.78,2,370.39,35,182,0.01092896174863388,44,3,3,3,9,Potential Loyal Customers
15253.0,918.1999999999999,5,183.64,15,169,0.029411764705882353,52,4,4,3,11,Loyal Customers
15254.0,300.36,1,300.36,126,126,0.007874015748031496,18,2,1,2,5,At Risk
15255.0,890.85,1,890.85,66,66,0.014925373134328358,47,3,1,3,7,Potential Loyal Customers
15256.0,98.45,1,98.45,148,148,0.006711409395973154,6,2,1,1,4,Lost Customers
15257.0,317.15,1,317.15,282,282,0.0035335689045936395,7,1,1,2,4,Lost Customers
15258.0,623.16,2,311.58,168,216,0.009216589861751152,32,2,3,3,8,Potential Loyal Customers
15260.0,1810.77,7,258.68142857142857,99,372,0.01876675603217158,62,2,5,4,11,Loyal Customers
15261.0,254.82,1,254.82,134,134,0.007407407407407408,19,2,1,2,5,At Risk
15262.0,178.95000000000002,1,178.95000000000002,323,323,0.0030864197530864196,10,1,1,1,3,Lost Customers
15263.0,156.51,1,156.51,106,106,0.009345794392523364,12,2,1,1,4,Lost Customers
15264.0,393.74,1,393.74,63,63,0.015625,23,3,1,2,6,At Risk
15265.0,1506.1200000000001,2,753.0600000000001,150,235,0.00847457627118644,76,2,3,4,9,Potential Loyal Customers
15266.0,119.3,1,119.3,337,337,0.0029585798816568047,6,1,1,1,3,Lost Customers
15267.0,1717.36,5,343.472,21,182,0.0273224043715847,8,4,4,4,12,Loyal Customers
15269.0,408.8,1,408.8,23,23,0.041666666666666664,2,4,1,2,7,Potential Loyal Customers
15270.0,2379.49,7,339.9271428571428,15,309,0.02258064516129032,22,4,5,5,14,Champions
15271.0,2507.07,15,167.138,6,364,0.0410958904109589,184,5,5,5,15,Champions
15272.0,721.94,2,360.97,56,85,0.023255813953488372,63,3,3,3,9,Potential Loyal Customers
15274.0,716.57,2,358.285,3,17,0.1111111111111111,44,5,3,3,11,Loyal Customers
15275.0,615.14,1,615.14,37,37,0.02631578947368421,41,3,1,3,7,Potential Loyal Customers
15276.0,135.31,1,135.31,65,65,0.015151515151515152,49,3,1,1,5,At Risk
15277.0,255.89999999999998,1,255.89999999999998,46,46,0.02127659574468085,12,3,1,2,6,At Risk
15279.0,290.51,1,290.51,354,354,0.0028169014084507044,19,1,1,2,4,Lost Customers
15280.0,113.12,1,113.12,171,171,0.005813953488372093,16,2,1,1,4,Lost Customers
15281.0,2332.15,9,259.1277777777778,58,332,0.02702702702702703,121,3,5,5,13,Champions
15286.0,240.55,1,240.55,49,49,0.02,3,3,1,1,5,At Risk
15287.0,486.69,2,243.345,21,70,0.028169014084507043,17,4,3,2,9,Potential Loyal Customers
15288.0,2306.52,5,461.304,42,364,0.0136986301369863,80,3,4,5,12,Loyal Customers
15289.0,939.78,3,313.26,28,249,0.012,43,4,3,3,10,Loyal Customers
15290.0,7943.22,18,441.29,4,358,0.05013927576601671,93,5,5,5,15,Champions
15291.0,4668.3,15,311.22,25,373,0.040106951871657755,62,4,5,5,14,Champions
15292.0,180.94,1,180.94,200,200,0.004975124378109453,24,1,1,1,3,Lost Customers
15296.0,3672.86,6,612.1433333333333,50,326,0.01834862385321101,137,3,5,5,13,Champions
15297.0,641.94,3,213.98000000000002,9,63,0.046875,30,5,3,3,11,Loyal Customers
15298.0,4799.9,12,399.9916666666666,1,365,0.03278688524590164,115,5,5,5,15,Champions
15299.0,4507.01,7,643.8585714285715,66,371,0.01881720430107527,7,3,5,5,13,Champions
15300.0,496.44,1,496.44,63,63,0.015625,28,3,1,3,7,Potential Loyal Customers
15301.0,5070.35,12,422.5291666666667,50,368,0.032520325203252036,167,3,5,5,13,Champions
15303.0,574.02,1,574.02,289,289,0.0034482758620689655,31,1,1,3,5,At Risk
15304.0,694.4000000000001,8,86.80000000000001,60,368,0.02168021680216802,8,3,5,3,11,Loyal Customers
15306.0,1174.35,3,391.45,63,147,0.02027027027027027,57,3,3,4,10,Loyal Customers
15307.0,205.3,1,205.3,95,95,0.010416666666666666,12,2,1,1,4,Lost Customers
15308.0,310.47,1,310.47,273,273,0.0036496350364963502,19,1,1,2,4,Lost Customers
15311.0,60767.9,91,667.7791208791209,0,373,0.24331550802139038,567,5,5,5,15,Champions
15312.0,924.85,4,231.2125,74,353,0.011299435028248588,42,2,4,3,9,Potential Loyal Customers
15313.0,52.0,1,52.0,109,109,0.00909090909090909,1,2,1,1,4,Lost Customers
15314.0,327.97,1,327.97,198,198,0.005025125628140704,24,1,1,2,4,Lost Customers
15315.0,570.5,2,285.25,63,115,0.017241379310344827,35,3,3,3,9,Potential Loyal Customers
15316.0,165.0,1,165.0,326,326,0.0030581039755351682,1,1,1,1,3,Lost Customers
15318.0,312.62,1,312.62,3,3,0.25,33,5,1,2,8,Potential Loyal Customers
15319.0,204.5,1,204.5,283,283,0.0035211267605633804,16,1,1,1,3,Lost Customers
15320.0,267.13,1,267.13,43,43,0.022727272727272728,36,3,1,2,6,At Risk
15321.0,2748.31,3,916.1033333333334,70,291,0.010273972602739725,83,3,3,5,11,Loyal Customers
15322.0,679.68,1,679.68,85,85,0.011627906976744186,42,2,1,3,6,At Risk
15325.0,162.29,1,162.29,103,103,0.009615384615384616,47,2,1,1,4,Lost Customers
15326.0,311.71,1,311.71,333,333,0.0029940119760479044,29,1,1,2,4,Lost Customers
15327.0,208.75,1,208.75,52,52,0.018867924528301886,10,3,1,1,5,At Risk
15329.0,1049.7,3,349.90000000000003,38,171,0.01744186046511628,51,3,3,4,10,Loyal Customers
15330.0,714.96,2,357.48,31,60,0.03278688524590164,10,4,3,3,10,Loyal Customers
15332.0,1661.06,4,415.265,365,369,0.010810810810810811,29,1,4,4,9,Potential Loyal Customers
15333.0,1028.56,1,1028.56,207,207,0.004807692307692308,16,1,1,4,6,At Risk
15334.0,351.67,3,117.22333333333334,156,172,0.017341040462427744,67,2,3,2,7,Potential Loyal Customers
15335.0,173.97,1,173.97,53,53,0.018518518518518517,34,3,1,1,5,At Risk
15339.0,574.07,2,287.035,65,317,0.006289308176100629,77,3,3,3,9,Potential Loyal Customers
15341.0,2020.52,1,2020.52,80,80,0.012345679012345678,17,2,1,4,7,Potential Loyal Customers
15342.0,406.09,1,406.09,129,129,0.007692307692307693,24,2,1,2,5,At Risk
15343.0,364.5,1,364.5,86,86,0.011494252873563218,21,2,1,2,5,At Risk
15344.0,563.94,3,187.98000000000002,0,73,0.04054054054054054,21,5,3,3,11,Loyal Customers
15345.0,393.54,1,393.54,45,45,0.021739130434782608,20,3,1,2,6,At Risk
15346.0,252.42000000000002,1,252.42000000000002,332,332,0.003003003003003003,17,1,1,2,4,Lost Customers
15347.0,201.60000000000002,1,201.60000000000002,365,365,0.00273224043715847,5,1,1,1,3,Lost Customers
15348.0,158.04,1,158.04,71,71,0.013888888888888888,9,3,1,1,5,At Risk
15349.0,473.81,2,236.905,157,186,0.0106951871657754,65,2,3,2,7,Potential Loyal Customers
15350.0,115.65,1,115.65,372,372,0.002680965147453083,5,1,1,1,3,Lost Customers
15351.0,1960.1100000000001,7,280.0157142857143,11,369,0.01891891891891892,157,5,5,4,14,Champions
15353.0,777.02,2,388.51,254,367,0.005434782608695652,59,1,3,3,7,Potential Loyal Customers
15355.0,277.05,2,138.525,28,52,0.03773584905660377,9,4,3,2,9,Potential Loyal Customers
15356.0,2766.5,10,276.65,30,367,0.02717391304347826,215,4,5,5,14,Champions
15358.0,8347.2,22,379.41818181818184,4,365,0.060109289617486336,292,5,5,5,15,Champions
15360.0,427.93,1,427.93,39,39,0.025,13,3,1,2,6,At Risk
15361.0,418.92,1,418.92,361,361,0.0027624309392265192,7,1,1,2,4,Lost Customers
15363.0,326.0,1,326.0,372,372,0.002680965147453083,16,1,1,2,4,Lost Customers
15364.0,913.19,2,456.595,95,253,0.007874015748031496,29,2,3,3,8,Potential Loyal Customers
15365.0,2314.32,7,330.6171428571429,25,314,0.022222222222222223,65,4,5,5,14,Champions
15366.0,602.51,2,301.255,74,357,0.00558659217877095,37,2,3,3,8,Potential Loyal Customers
15367.0,1877.59,4,469.3975,56,274,0.014545454545454545,91,3,4,4,11,Loyal Customers
15368.0,446.94000000000005,1,446.94000000000005,20,20,0.047619047619047616,4,4,1,2,7,Potential Loyal Customers
15370.0,2386.05,7,340.86428571428576,40,332,0.021021021021021023,65,3,5,5,13,Champions
15372.0,2007.3999999999999,1,2007.3999999999999,136,136,0.0072992700729927005,27,2,1,4,7,Potential Loyal Customers
15373.0,2415.91,12,201.32583333333332,7,370,0.03234501347708895,74,5,5,5,15,Champions
15374.0,168.0,1,168.0,128,128,0.007751937984496124,3,2,1,1,4,Lost Customers
15376.0,1233.3600000000001,3,411.12000000000006,39,221,0.013513513513513514,100,3,3,4,10,Loyal Customers
15379.0,3703.29,7,529.0414285714286,168,357,0.019553072625698324,145,2,5,5,12,Loyal Customers
15380.0,1690.2600000000002,5,338.052,8,364,0.0136986301369863,22,5,4,4,13,Champions
15381.0,596.85,2,298.425,213,267,0.007462686567164179,8,1,3,3,7,Potential Loyal Customers
15382.0,5955.71,6,992.6183333333333,14,295,0.02027027027027027,193,4,5,5,14,Champions
15384.0,642.41,2,321.205,169,359,0.005555555555555556,34,2,3,3,8,Potential Loyal Customers
15385.0,316.88,1,316.88,39,39,0.025,12,3,1,2,6,At Risk
15386.0,394.14,1,394.14,185,185,0.005376344086021506,31,1,1,2,4,Lost Customers
15388.0,140.54,1,140.54,269,269,0.003703703703703704,10,1,1,1,3,Lost Customers
15389.0,500.0,1,500.0,171,171,0.005813953488372093,1,2,1,3,6,At Risk
15392.0,1535.53,4,383.8825,4,359,0.011111111111111112,74,5,4,4,13,Champions
15393.0,231.86,2,115.93,15,280,0.0071174377224199285,10,4,3,1,8,Potential Loyal Customers
15394.0,2183.54,4,545.885,9,358,0.011142061281337047,54,5,4,5,14,Champions
15395.0,107.45,1,107.45,325,325,0.003067484662576687,7,1,1,1,3,Lost Customers
